date,location,matched_cities,ratio,median_price,monthly_payment,median_hhi,interest_rate,cities_matched
2017-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",14.82%,119925.0,475.9070390092231,38540.0,4.32,1
2018-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",17.59%,138750.0,529.2912487457199,36102.0,3.99,1
2019-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",18.47%,144700.0,589.9830223966658,38341.0,4.55,1
2020-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",15.76%,156750.0,580.0356146182804,44171.0,3.74,1
2021-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",12.38%,146500.0,473.5069335294643,45905.0,2.67,1
2022-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",13.67%,167450.0,572.7590203403977,50284.0,3.11,1
2023-01-01,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",27.05%,247425.0,1240.719635122803,55031.0,6.42,1
2017-01-01,"Savannah, GA","Savannah, GA",30.16%,249450.0,989.9104513725305,39386.0,4.32,1
2018-01-01,"Savannah, GA","Savannah, GA",29.70%,266650.0,1017.1928755174504,41093.0,3.99,1
2019-01-01,"Savannah, GA","Savannah, GA",31.43%,278200.0,1134.3004618573077,43307.0,4.55,1
2020-01-01,"Savannah, GA","Savannah, GA",28.62%,297445.0,1100.6615208302035,46149.0,3.74,1
2021-01-01,"Savannah, GA","Savannah, GA",23.74%,305000.0,985.7994179282363,49832.0,2.67,1
2022-01-01,"Savannah, GA","Savannah, GA",26.21%,349610.0,1195.8332702371242,54748.0,3.11,1
2023-01-01,"Savannah, GA","Savannah, GA",42.34%,399495.0,2003.278935569907,56782.0,6.42,1
2017-01-01,"Scottsbluff, NE","Scottsbluff, NE",17.82%,153975.0,611.0301132494905,41143.0,4.32,1
2018-01-01,"Scottsbluff, NE","Scottsbluff, NE",17.39%,161450.0,615.8852043963711,42488.0,3.99,1
2019-01-01,"Scottsbluff, NE","Scottsbluff, NE",18.06%,163675.0,667.3494899155097,44354.0,4.55,1
2020-01-01,"Scottsbluff, NE","Scottsbluff, NE",16.24%,179825.0,665.4220376314659,49182.0,3.74,1
2021-01-01,"Scottsbluff, NE","Scottsbluff, NE",12.31%,161200.0,521.0192333443662,50788.0,2.67,1
2022-01-01,"Scottsbluff, NE","Scottsbluff, NE",15.28%,207450.0,709.5781353814004,55744.0,3.11,1
2023-01-01,"Scottsbluff, NE","Scottsbluff, NE",24.21%,215000.0,1078.1235588618883,53448.0,6.42,1
2017-01-01,"Scottsboro, AL","Scottsboro, AL",19.74%,171475.0,680.4766271762063,41374.0,4.32,1
2018-01-01,"Scottsboro, AL","Scottsboro, AL",18.89%,169450.0,646.402898017746,41064.0,3.99,1
2019-01-01,"Scottsboro, AL","Scottsboro, AL",19.39%,169000.0,689.0610282310747,42651.0,4.55,1
2020-01-01,"Scottsboro, AL","Scottsboro, AL",18.65%,183600.0,679.3909974093542,43713.0,3.74,1
2021-01-01,"Scottsboro, AL","Scottsboro, AL",18.56%,209000.0,675.5150109737749,43672.0,2.67,1
2022-01-01,"Scottsboro, AL","Scottsboro, AL",22.63%,271700.0,929.3438389160111,49287.0,3.11,1
2023-01-01,"Scottsboro, AL","Scottsboro, AL",30.91%,272000.0,1363.9516651648073,52949.0,6.42,1
2017-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",15.47%,127750.0,506.9595516650261,39316.5,4.32,2
2018-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",15.40%,133950.0,510.9806325728951,39807.0,3.99,2
2019-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",17.62%,145945.0,595.0592412141077,40537.5,4.55,2
2020-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",16.70%,149900.0,554.6879657497941,39848.5,3.74,2
2021-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",15.46%,169250.0,547.0378737191934,42471.5,2.67,2
2022-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",16.30%,175000.0,598.583628304387,44069.0,3.11,2
2023-01-01,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA, Hazleton, PA",28.17%,217450.0,1090.409152904733,46455.0,6.42,2
2017-01-01,"Searcy, AR","Searcy, AR",15.32%,134175.0,532.4563432066918,41699.0,4.32,1
2018-01-01,"Searcy, AR","Searcy, AR",15.17%,132675.0,506.11687515198844,40044.0,3.99,1
2019-01-01,"Searcy, AR","Searcy, AR",16.22%,135950.0,554.3067857278971,41014.0,4.55,1
2020-01-01,"Searcy, AR","Searcy, AR",15.11%,134950.0,499.3671846426599,39650.0,3.74,1
2021-01-01,"Searcy, AR","Searcy, AR",14.79%,159200.0,514.5549748661482,41753.0,2.67,1
2022-01-01,"Searcy, AR","Searcy, AR",16.66%,185000.0,632.7884070646376,45588.0,3.11,1
2023-01-01,"Searcy, AR","Searcy, AR",28.90%,244450.0,1225.801413785063,50896.0,6.42,1
2017-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",25.96%,436950.0,1733.9802434444864,80157.66666666667,4.32,3
2018-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",26.50%,494914.0,1887.9542276161387,85487.33333333333,3.99,3
2019-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",30.01%,562475.0,2293.3704251732174,91692.33333333333,4.55,3
2020-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",26.88%,587500.0,2173.977183976011,97046.33333333333,3.74,3
2021-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",23.52%,638000.0,2062.0984545515234,105199.66666666667,2.67,3
2022-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",24.47%,685000.0,2343.027345077172,114901.33333333333,3.11,3
2023-01-01,"Seattle-Tacoma-Bellevue, WA","Seattle, WA, Tacoma, WA, Bellevue, WA",35.75%,727000.0,3645.5619874074077,122380.33333333333,6.42,3
2017-01-01,"Sebring, FL","Sebring, FL",30.62%,172175.0,683.2544877332749,26774.0,4.32,1
2018-01-01,"Sebring, FL","Sebring, FL",29.20%,174900.0,667.1930767973076,27421.0,3.99,1
2019-01-01,"Sebring, FL","Sebring, FL",35.26%,185450.0,756.1323531683598,25737.0,4.55,1
2020-01-01,"Sebring, FL","Sebring, FL",28.13%,194222.0,718.6965048956406,30655.0,3.74,1
2021-01-01,"Sebring, FL","Sebring, FL",23.19%,195000.0,630.2652016262493,32607.0,2.67,1
2022-01-01,"Sebring, FL","Sebring, FL",29.14%,269990.0,923.4948217480082,38024.0,3.11,1
2023-01-01,"Sebring, FL","Sebring, FL",40.56%,283569.0,1421.9647416879384,42072.0,6.42,1
2017-01-01,"Sedalia, MO","Sedalia, MO",12.92%,95206.0,377.81284599468086,35096.0,4.32,1
2018-01-01,"Sedalia, MO","Sedalia, MO",11.78%,97750.0,372.8880689361739,37983.0,3.99,1
2019-01-01,"Sedalia, MO","Sedalia, MO",14.03%,114125.0,465.3200582655113,39804.0,4.55,1
2020-01-01,"Sedalia, MO","Sedalia, MO",13.67%,129750.0,480.1251738227871,42152.0,3.74,1
2021-01-01,"Sedalia, MO","Sedalia, MO",10.90%,125000.0,404.0161548886214,44487.0,2.67,1
2022-01-01,"Sedalia, MO","Sedalia, MO",12.27%,145000.0,495.96929202363486,48518.0,3.11,1
2023-01-01,"Sedalia, MO","Sedalia, MO",22.56%,190000.0,952.760354343064,50668.0,6.42,1
2017-01-01,"Selma, AL","Selma, AL",19.29%,98125.0,389.396524517657,24223.0,4.32,1
2018-01-01,"Selma, AL","Selma, AL",16.21%,87875.0,335.21779087228936,24820.0,3.99,1
2019-01-01,"Selma, AL","Selma, AL",16.45%,90875.0,370.5232008313545,27030.0,4.55,1
2020-01-01,"Selma, AL","Selma, AL",15.87%,95000.0,351.53673613229114,26581.0,3.74,1
2021-01-01,"Selma, AL","Selma, AL",11.77%,90000.0,290.8916315198074,29656.0,2.67,1
2022-01-01,"Selma, AL","Selma, AL",8.81%,66750.0,228.3168982246733,31084.0,3.11,1
2023-01-01,"Selma, AL","Selma, AL",17.85%,95475.0,478.76207805738966,32184.0,6.42,1
2017-01-01,"Seneca, SC","Seneca, SC",29.44%,244113.0,968.7312488109943,39483.0,4.32,1
2018-01-01,"Seneca, SC","Seneca, SC",29.87%,249000.0,949.8632139652922,38158.0,3.99,1
2019-01-01,"Seneca, SC","Seneca, SC",32.80%,274950.0,1121.0492882374792,41017.0,4.55,1
2020-01-01,"Seneca, SC","Seneca, SC",31.58%,299725.0,1109.0984024973786,42150.0,3.74,1
2021-01-01,"Seneca, SC","Seneca, SC",23.12%,290950.0,940.3880021187553,48816.0,2.67,1
2022-01-01,"Seneca, SC","Seneca, SC",23.97%,280940.0,960.9490544904827,48108.0,3.11,1
2023-01-01,"Seneca, SC","Seneca, SC",41.72%,362000.0,1815.2592014325746,52207.0,6.42,1
2017-01-01,"Seneca Falls, NY","Seneca Falls, NY",14.27%,144925.0,575.1163446188174,48347.0,4.32,1
2018-01-01,"Seneca Falls, NY","Seneca Falls, NY",12.68%,141000.0,537.8743500767316,50918.0,3.99,1
2019-01-01,"Seneca Falls, NY","Seneca Falls, NY",14.35%,139350.0,568.169551976333,47523.0,4.55,1
2020-01-01,"Seneca Falls, NY","Seneca Falls, NY",17.11%,159900.0,591.691832711088,41509.0,3.74,1
2021-01-01,"Seneca Falls, NY","Seneca Falls, NY",9.95%,132000.0,426.64105956238416,51429.0,2.67,1
2022-01-01,"Seneca Falls, NY","Seneca Falls, NY",10.11%,124900.0,427.21768671553104,50714.0,3.11,1
2023-01-01,"Seneca Falls, NY","Seneca Falls, NY",18.24%,164950.0,827.1464234152021,54429.0,6.42,1
2017-01-01,"Sevierville, TN","Sevierville, TN",30.98%,239925.0,952.111705935275,36884.0,4.32,1
2018-01-01,"Sevierville, TN","Sevierville, TN",29.17%,259900.0,991.4435715244153,40780.0,3.99,1
2019-01-01,"Sevierville, TN","Sevierville, TN",31.12%,274938.0,1121.0003608271907,43233.0,4.55,1
2020-01-01,"Sevierville, TN","Sevierville, TN",37.29%,363650.0,1345.6456220474493,43307.0,3.74,1
2021-01-01,"Sevierville, TN","Sevierville, TN",42.16%,489900.0,1583.420114239485,45073.0,2.67,1
2022-01-01,"Sevierville, TN","Sevierville, TN",57.98%,698500.0,2389.2037964035103,49449.0,3.11,1
2023-01-01,"Sevierville, TN","Sevierville, TN",81.89%,749900.0,3760.394682746651,55106.0,6.42,1
2017-01-01,"Seymour, IN","Seymour, IN",11.99%,109900.0,436.1241074597759,43664.0,4.32,1
2018-01-01,"Seymour, IN","Seymour, IN",10.85%,102150.0,389.67280042793004,43091.0,3.99,1
2019-01-01,"Seymour, IN","Seymour, IN",14.64%,134500.0,548.3947236513583,44944.0,4.55,1
2020-01-01,"Seymour, IN","Seymour, IN",16.83%,168800.0,624.6252743066394,44524.0,3.74,1
2021-01-01,"Seymour, IN","Seymour, IN",13.95%,172400.0,557.2190808223867,47949.0,2.67,1
2022-01-01,"Seymour, IN","Seymour, IN",16.21%,226450.0,774.5672150258766,57347.0,3.11,1
2023-01-01,"Seymour, IN","Seymour, IN",24.96%,262925.0,1318.4448219244741,63388.0,6.42,1
2017-01-01,"Shawano, WI","Shawano, WI",14.79%,129900.0,515.4915519474512,41834.0,4.32,1
2018-01-01,"Shawano, WI","Shawano, WI",13.85%,129900.0,495.5310501770741,42940.0,3.99,1
2019-01-01,"Shawano, WI","Shawano, WI",14.27%,133050.0,542.4826615748195,45630.0,4.55,1
2020-01-01,"Shawano, WI","Shawano, WI",13.72%,149900.0,554.6879657497941,48505.0,3.74,1
2021-01-01,"Shawano, WI","Shawano, WI",14.26%,184900.0,597.6206963112488,50300.0,2.67,1
2022-01-01,"Shawano, WI","Shawano, WI",15.72%,210000.0,718.3003539652643,54848.0,3.11,1
2023-01-01,"Shawano, WI","Shawano, WI",31.46%,295175.0,1480.1633557537575,56457.0,6.42,1
2017-01-01,"Shawnee, OK","Shawnee, OK",17.44%,140925.0,559.2428557212822,38471.0,4.32,1
2018-01-01,"Shawnee, OK","Shawnee, OK",16.64%,144225.0,550.1767953178484,39677.0,3.99,1
2019-01-01,"Shawnee, OK","Shawnee, OK",16.93%,140050.0,571.0236509098344,40473.0,4.55,1
2020-01-01,"Shawnee, OK","Shawnee, OK",19.32%,178950.0,662.1841992723527,41123.0,3.74,1
2021-01-01,"Shawnee, OK","Shawnee, OK",16.89%,207553.0,670.8381199647844,47649.0,2.67,1
2022-01-01,"Shawnee, OK","Shawnee, OK",17.42%,215200.0,736.0868389205947,50695.0,3.11,1
2023-01-01,"Shawnee, OK","Shawnee, OK",25.49%,229975.0,1153.216118368664,54281.0,6.42,1
2017-01-01,"Sheboygan, WI","Sheboygan, WI",14.91%,139950.0,555.373692802508,44710.0,4.32,1
2018-01-01,"Sheboygan, WI","Sheboygan, WI",18.64%,196700.0,750.353791915554,48313.0,3.99,1
2019-01-01,"Sheboygan, WI","Sheboygan, WI",19.14%,199900.0,815.049109724212,51104.0,4.55,1
2020-01-01,"Sheboygan, WI","Sheboygan, WI",19.18%,224950.0,832.4019872943041,52088.0,3.74,1
2021-01-01,"Sheboygan, WI","Sheboygan, WI",13.98%,198450.0,641.4160475011753,55041.0,2.67,1
2022-01-01,"Sheboygan, WI","Sheboygan, WI",16.39%,239000.0,817.4942123699913,59861.0,3.11,1
2023-01-01,"Sheboygan, WI","Sheboygan, WI",29.36%,307200.0,1540.4630571273117,62953.0,6.42,1
2017-01-01,"Shelby, NC","Shelby, NC",19.49%,139000.0,551.6037391893435,33968.0,4.32,1
2018-01-01,"Shelby, NC","Shelby, NC",18.31%,144745.0,552.1604454032378,36192.0,3.99,1
2019-01-01,"Shelby, NC","Shelby, NC",23.28%,183495.0,748.1612625755091,38559.0,4.55,1
2020-01-01,"Shelby, NC","Shelby, NC",20.92%,185650.0,686.9767901364195,39398.0,3.74,1
2021-01-01,"Shelby, NC","Shelby, NC",18.66%,200000.0,646.4258478217942,41565.0,2.67,1
2022-01-01,"Shelby, NC","Shelby, NC",22.00%,247500.0,846.5682743162045,46176.0,3.11,1
2023-01-01,"Shelby, NC","Shelby, NC",31.57%,266000.0,1333.8644960802894,50705.0,6.42,1
2017-01-01,"Shelbyville, TN","Shelbyville, TN",24.59%,196200.0,778.5946304240949,37995.0,4.32,1
2018-01-01,"Shelbyville, TN","Shelbyville, TN",26.53%,229900.0,877.0022204442596,39665.0,3.99,1
2019-01-01,"Shelbyville, TN","Shelbyville, TN",31.56%,269125.0,1097.299107826556,41716.0,4.55,1
2020-01-01,"Shelbyville, TN","Shelbyville, TN",24.75%,245380.0,908.0008874962274,44030.0,3.74,1
2021-01-01,"Shelbyville, TN","Shelbyville, TN",22.32%,259900.0,840.0303892444216,45160.0,2.67,1
2022-01-01,"Shelbyville, TN","Shelbyville, TN",31.37%,387500.0,1325.435176959714,50694.0,3.11,1
2023-01-01,"Shelbyville, TN","Shelbyville, TN",45.23%,393000.0,1970.7095750359165,52290.0,6.42,1
2017-01-01,"Shelton, WA","Shelton, WA",26.72%,219250.0,870.0656101961407,39072.0,4.32,1
2018-01-01,"Shelton, WA","Shelton, WA",27.24%,238850.0,911.1438901831727,40141.0,3.99,1
2019-01-01,"Shelton, WA","Shelton, WA",35.25%,294000.0,1198.721552070627,40809.0,4.55,1
2020-01-01,"Shelton, WA","Shelton, WA",29.73%,311250.0,1151.7453591702697,46481.0,3.74,1
2021-01-01,"Shelton, WA","Shelton, WA",26.36%,326250.0,1054.4821642593017,48000.0,2.67,1
2022-01-01,"Shelton, WA","Shelton, WA",34.02%,480000.0,1641.829380492033,57907.0,3.11,1
2023-01-01,"Shelton, WA","Shelton, WA",47.17%,475000.0,2381.90088585766,60589.0,6.42,1
2017-01-01,"Sheridan, WY","Sheridan, WY",23.64%,261475.0,1037.6301273707452,52666.0,4.32,1
2018-01-01,"Sheridan, WY","Sheridan, WY",24.85%,282500.0,1077.6560560047994,52040.0,3.99,1
2019-01-01,"Sheridan, WY","Sheridan, WY",25.69%,285000.0,1162.0259943541794,54278.0,4.55,1
2020-01-01,"Sheridan, WY","Sheridan, WY",33.27%,390900.0,1446.4811595169747,52167.0,3.74,1
2021-01-01,"Sheridan, WY","Sheridan, WY",39.82%,535000.0,1729.1891429232996,52104.0,2.67,1
2022-01-01,"Sheridan, WY","Sheridan, WY",40.93%,575000.0,1966.7747787144144,57667.0,3.11,1
2023-01-01,"Sheridan, WY","Sheridan, WY",50.05%,512375.0,2569.318876613302,61598.0,6.42,1
2017-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",24.03%,217225.0,862.0296564417636,43043.5,4.32,2
2018-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",24.47%,246373.0,939.8419663223732,46098.5,3.99,2
2019-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",25.94%,241223.0,983.5347243371868,45491.5,4.55,2
2020-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",21.73%,247900.0,917.3258619704734,50664.0,3.74,2
2021-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",20.79%,285000.0,921.1568331460568,53160.0,2.67,2
2022-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",25.30%,360400.0,1232.7402265194348,58475.0,3.11,2
2023-01-01,"Sherman-Denison, TX","Sherman, TX, Denison, TX",34.20%,345950.0,1734.7760241314895,60878.0,6.42,2
2017-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",20.03%,180575.0,716.5888144180985,42929.0,4.32,2
2018-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",18.94%,183950.0,701.7162177064879,44465.5,3.99,2
2019-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",21.43%,195838.0,798.4871813415219,44715.0,4.55,2
2020-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",19.16%,192400.0,711.9544003352928,44597.0,3.74,2
2021-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",15.20%,179900.0,581.4600501157039,45904.5,2.67,2
2022-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",13.74%,167500.0,572.930044234199,50033.5,3.11,2
2023-01-01,"Shreveport-Bossier City, LA","Shreveport, LA, Bossier City, LA",26.60%,229000.0,1148.3269533924297,51797.5,6.42,2
2017-01-01,"Sidney, OH","Sidney, OH",11.05%,109250.0,433.5446655139265,47098.0,4.32,1
2018-01-01,"Sidney, OH","Sidney, OH",11.31%,124400.0,474.5501358123788,50338.0,3.99,1
2019-01-01,"Sidney, OH","Sidney, OH",11.33%,123950.0,505.3793754393,53505.0,4.55,1
2020-01-01,"Sidney, OH","Sidney, OH",8.90%,114900.0,425.17443138526585,57313.0,3.74,1
2021-01-01,"Sidney, OH","Sidney, OH",10.95%,159000.0,513.9085490183264,56341.0,2.67,1
2022-01-01,"Sidney, OH","Sidney, OH",8.99%,139900.0,478.52485485590705,63851.0,3.11,1
2023-01-01,"Sidney, OH","Sidney, OH",25.16%,249000.0,1248.6175170074891,59560.0,6.42,1
2017-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",16.43%,155000.0,615.0976947794837,44912.5,4.32,2
2018-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",16.45%,169450.0,646.402898017746,47147.0,3.99,2
2019-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",19.47%,189250.0,771.6260330930822,47549.5,4.55,2
2020-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",18.10%,199750.0,739.1522425518438,49015.5,3.74,2
2021-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",16.16%,219950.0,710.9068261420182,52804.0,2.67,2
2022-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",20.94%,287000.0,981.6771504191946,56246.5,3.11,2
2023-01-01,"Sierra Vista-Douglas, AZ","Sierra Vista, AZ, Douglas, AZ",34.72%,314870.0,1578.9244882736873,54566.5,6.42,2
2017-01-01,"Sikeston, MO","Sikeston, MO",12.38%,101175.0,401.5000598020275,38911.0,4.32,1
2018-01-01,"Sikeston, MO","Sikeston, MO",14.74%,128450.0,489.9997182081999,39903.0,3.99,1
2019-01-01,"Sikeston, MO","Sikeston, MO",15.27%,124225.0,506.50062859174704,39803.0,4.55,1
2020-01-01,"Sikeston, MO","Sikeston, MO",13.05%,125450.0,464.2135110294308,42702.0,3.74,1
2021-01-01,"Sikeston, MO","Sikeston, MO",11.71%,139000.0,449.265964236147,46029.0,2.67,1
2022-01-01,"Sikeston, MO","Sikeston, MO",12.93%,149500.0,511.3614424657477,47464.0,3.11,1
2023-01-01,"Sikeston, MO","Sikeston, MO",13.92%,123100.0,617.2884190506904,53203.0,6.42,1
2017-01-01,"Silver City, NM","Silver City, NM",24.18%,179000.0,710.3386281646941,35247.0,4.32,1
2018-01-01,"Silver City, NM","Silver City, NM",27.08%,203650.0,776.8660382491234,34431.0,3.99,1
2019-01-01,"Silver City, NM","Silver City, NM",33.00%,213250.0,869.4808536702762,31620.0,4.55,1
2020-01-01,"Silver City, NM","Silver City, NM",28.74%,199475.0,738.1346362104082,30821.0,3.74,1
2021-01-01,"Silver City, NM","Silver City, NM",28.98%,235000.0,759.5503711906082,31451.0,2.67,1
2022-01-01,"Silver City, NM","Silver City, NM",33.38%,299700.0,1025.117219444713,36853.0,3.11,1
2023-01-01,"Silver City, NM","Silver City, NM",43.48%,282000.0,1414.096946972337,39025.0,6.42,1
2017-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",17.49%,178350.0,707.7591862188447,48559.0,4.32,1
2018-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",17.96%,209000.0,797.2747458584178,53281.0,3.99,1
2019-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",17.31%,196125.0,799.6573619042575,55433.0,4.55,1
2020-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",14.53%,189000.0,699.373085568453,57750.0,3.74,1
2021-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",16.21%,248450.0,803.0225094566239,59435.0,2.67,1
2022-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",13.10%,205000.0,701.1979645851391,64250.0,3.11,1
2023-01-01,"Sioux City, IA-NE-SD","Sioux City, IA",28.76%,312875.0,1568.920504553085,65473.0,6.42,1
2017-01-01,"Sioux Falls, SD","Sioux Falls, SD",18.39%,218975.0,868.9743078344352,56714.0,4.32,1
2018-01-01,"Sioux Falls, SD","Sioux Falls, SD",18.22%,234900.0,896.0757789576189,59017.0,3.99,1
2019-01-01,"Sioux Falls, SD","Sioux Falls, SD",19.19%,234950.0,957.9579206088225,59912.0,4.55,1
2020-01-01,"Sioux Falls, SD","Sioux Falls, SD",17.43%,242400.0,896.9737351417618,61738.0,3.74,1
2021-01-01,"Sioux Falls, SD","Sioux Falls, SD",14.52%,249900.0,807.709096853332,66761.0,2.67,1
2022-01-01,"Sioux Falls, SD","Sioux Falls, SD",17.15%,299900.0,1025.8013150199179,71785.0,3.11,1
2023-01-01,"Sioux Falls, SD","Sioux Falls, SD",28.19%,350000.0,1755.0848632635389,74714.0,6.42,1
2017-01-01,"Snyder, TX","Snyder, TX",13.75%,149000.0,591.2874614331812,51588.0,4.32,1
2018-01-01,"Snyder, TX","Snyder, TX",10.37%,128125.0,488.7599369048315,56585.0,3.99,1
2019-01-01,"Snyder, TX","Snyder, TX",10.89%,120625.0,491.822405505168,54191.0,4.55,1
2020-01-01,"Snyder, TX","Snyder, TX",12.19%,126875.0,469.4865620714151,46234.0,3.74,1
2021-01-01,"Snyder, TX","Snyder, TX",11.39%,144500.0,467.0426750512463,49190.0,2.67,1
2022-01-01,"Snyder, TX","Snyder, TX",12.71%,170000.0,581.4812389242616,54915.0,3.11,1
2023-01-01,"Snyder, TX","Snyder, TX",19.14%,172000.0,862.4988470895105,54067.0,6.42,1
2017-01-01,"Somerset, KY","Somerset, KY",32.38%,159900.0,634.5427186789642,23518.0,4.32,1
2018-01-01,"Somerset, KY","Somerset, KY",29.02%,159900.0,609.9724012572298,25227.0,3.99,1
2019-01-01,"Somerset, KY","Somerset, KY",28.19%,170600.0,695.584682936221,29611.0,4.55,1
2020-01-01,"Somerset, KY","Somerset, KY",28.80%,179900.0,665.6995666336755,27739.0,3.74,1
2021-01-01,"Somerset, KY","Somerset, KY",25.75%,199900.0,646.1026348978834,30107.0,2.67,1
2022-01-01,"Somerset, KY","Somerset, KY",30.74%,249000.0,851.698991130242,33245.0,3.11,1
2023-01-01,"Somerset, KY","Somerset, KY",48.44%,264900.0,1328.3485150814613,32910.0,6.42,1
2017-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",13.35%,105000.0,416.6790835602954,37441.0,4.32,1
2018-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",15.27%,129900.0,495.5310501770741,38943.0,3.99,1
2019-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",18.82%,154900.0,631.5713211419732,40265.0,4.55,1
2020-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",18.47%,177450.0,656.6336192281585,42657.0,3.74,1
2021-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",14.75%,175000.0,565.62261684407,46002.0,2.67,1
2022-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",20.91%,249900.0,854.7774212186646,49056.0,3.11,1
2023-01-01,"South Bend-Mishawaka, IN-MI","South Bend, IN",34.35%,299738.0,1503.0446478425333,52512.0,6.42,1
2017-01-01,"Spartanburg, SC","Spartanburg, SC",24.19%,189854.0,753.4113402881555,37369.0,4.32,1
